X,Y,OBJECTID,PlaceID,YearPlaceId,City,State,CityState,Year,AsOfDate,dockID,dockCt,stationCt_pct,stationCt_bin,dockNm,docklessCt,dockless_bin,docklessNm,scooterCt,scooter_bin,scooterNm,Type,Lat,Lon,CountyFIPS,Notes
-111.940005399782,33.4255104003234,1170,AZ008,2019AZ008,Tempe,AZ,"Tempe, AZ",2019,201912,,,,,-,1,1,Spin,1,1,Razor,Dockless and e-scooters,33.4255104,-111.9400054,4013,
-80.3553302000956,25.819542400067,1171,FL0049,2019FL0049,Doral,FL,"Doral, FL",2019,201912,,,,,-,1,1,Spin,0,,-,Dockless only,25.8195424,-80.3553302,12086,
-76.6094439996783,39.3930559997458,1172,MD00124,2019MD00124,Towson,MD,"Towson, MD",2019,201912,,,,,-,1,1,Spin,0,,-,Dockless only,39.393056,-76.609444,24005,
-76.2858726004263,36.8507688999581,1173,VA00219,2019VA00219,Norfolk,VA,"Norfolk, VA",2019,201912,,,,,-,1,1,Pace,1,1,Lime,Dockless and e-scooters,36.8507689,-76.2858726,51710,
-118.54258599966,34.3916640996946,1174,CA0031,2019CA0031,Santa Clarita,CA,"Santa Clarita, CA",2019,201912,,,,,-,1,1,Pace,0,,-,Dockless only,34.3916641,-118.542586,6037,
-84.2807328998931,30.4382559000367,1175,FL0063,2019FL0063,Tallahassee,FL,"Tallahassee, FL",2019,201912,,,,,-,1,1,Pace,3,3,"Lime, Spin, Veoride (3 month pilot)",Dockless and e-scooters,30.4382559,-84.2807329,12073,
-77.6109218999594,43.1610299998737,1176,NY00161,2019NY00161,Rochester,NY,"Rochester, NY",2019,201912,,,,,-,0,,-,0,,-,,43.16103,-77.6109219,36055,
-111.926051899915,33.4941704001963,1177,AZ007,2019AZ007,Scottsdale,AZ,"Scottsdale, AZ",2019,201912,,,,,-,2,2,"LimeBike, Spin",1,1,Bird,Dockless and e-scooters,33.4941704,-111.9260519,4013,
-77.0207909998639,39.0024409998802,1178,MD00122,2019MD00122,Silver Spring,MD,"Silver Spring, MD",2019,201912,,,,,-,2,2,"LimeBike, Spin",3,3,"Bird, Lime, Lyft",Dockless and e-scooters,39.002441,-77.020791,24031,
-111.83147239973,33.4151843003413,1179,AZ005,2019AZ005,Mesa,AZ,"Mesa, AZ",2019,201912,,,,,-,1,1,LimeBike,0,,-,Dockless only,33.4151843,-111.8314724,4013,
-122.271113699906,37.8043637003305,1180,CA0023,2019CA0023,Oakland,CA,"Oakland, CA",2019,201912,,,,,-,1,1,LimeBike,4,4,"Lime, Lyft, Bird, Clevr",Dockless and e-scooters,37.8043637,-122.2711137,6001,
-80.1649999996157,25.6902780001929,1181,FL0052,2019FL0052,Key Biscayne,FL,"Key Biscayne, FL",2019,201912,,,,,-,1,1,LimeBike,0,,-,Dockless only,25.690278,-80.165,12086,
-80.1883329998073,25.8652389998649,1182,FL0057,2019FL0057,Miami Shores,FL,"Miami Shores, FL",2019,201912,,,,,-,0,,-,0,,-,,25.865239,-80.188333,12086,
-80.153544000393,25.8455719998781,1183,FL0059,2019FL0059,North Bay Village,FL,"North Bay Village, FL",2019,201912,,,,,-,0,,-,0,,-,,25.845572,-80.153544,12086,
-86.2519897996171,41.6763545002251,1184,IN0088,2019IN0088,South Bend,IN,"South Bend, IN",2019,201912,,,,,-,0,,-,0,,-,,41.6763545,-86.2519898,18141,
-79.7919753998436,36.0726353997047,1185,NC00141,2019NC00141,Greensboro,NC,"Greensboro, NC",2019,201912,,,,,-,1,1,LimeBike,1,1,Lime,Dockless and e-scooters,36.0726354,-79.7919754,37081,
-73.8987469002784,40.9312098997585,1186,NY00163,2019NY00163,Yonkers,NY,"Yonkers, NY",2019,201912,,,,,-,1,1,Limebike,2,2,"Bird, Lime",Dockless and e-scooters,40.9312099,-73.8987469,36119,
-117.117222000334,32.5783329996437,1187,CA0017,2019CA0017,Imperial Beach,CA,"Imperial Beach, CA",2019,201912,,,,,-,0,,-,0,,-,,32.578333,-117.117222,6073,
-117.099196699592,32.6781084999456,1188,CA0022,2019CA0022,National City,CA,"National City, CA",2019,201912,,,,,-,0,,-,0,,-,,32.6781085,-117.0991967,6073,
-80.1867137999824,25.8900949002031,1189,FL0060,2019FL0060,North Miami,FL,"North Miami, FL",2019,201912,,,,,-,0,,-,0,,-,,25.8900949,-80.1867138,12086,
-117.161083799964,32.7157380001419,1190,CA0025,2019CA0025,San Diego,CA,"San Diego, CA",2019,201912,,,,,,2,2,"Jump, Spin",4,4,"Bird, Lyft, Spin, Wheels (through July 2020)",Dockless and e-scooters,32.715738,-117.1610838,6073,
-122.332070799617,47.6062094997885,1191,WA00225,2019WA00225,Seattle,WA,"Seattle, WA",2019,201912,,,,,-,2,2,"Jump, LimeBikes",0,,-,Dockless only,47.6062095,-122.3320708,53033,
-122.030796299877,36.9741171001647,1192,CA0032,2019CA0032,Santa Cruz,CA,"Santa Cruz, CA",2019,201912,,,,,-,1,1,Jump,0,,-,Dockless only,36.9741171,-122.0307963,6087,
-82.7091670002171,41.4466670003115,1193,OH00170,2019OH00170,Sandusky,OH,"Sandusky, OH",2019,201912,,,,,-,0,,-,0,,-,,41.446667,-82.709167,39043,
-92.3340723996653,38.9517052997627,1194,MO00134,2019MO00134,Columbia,MO,"Columbia, MO",2019,201912,,,,,-,0,,-,0,,-,,38.9517053,-92.3340724,29019,
-111.899166999717,40.9866670002909,1195,UT00208,2019UT00208,Farmington,UT,"Farmington, UT",2019,201912,,,,,-,0,,-,1,1,Spin,E-scooters only,40.986667,-111.899167,49011,
-76.5000000001309,42.4433329998824,1196,NY00158,2019NY00158,Ithaca,NY,"Ithaca, NY",2019,201912,,,,,-,1,1,LimeBike,0,,-,Dockless only,42.443333,-76.5,36109,
-96.6988856002783,33.0198430998679,1197,TX00204,2019TX00204,Plano,TX,"Plano, TX",2019,201912,,,,,-,0,,-,3,3,"Lime, Boaz Bikes, Razor",E-scooters only,33.0198431,-96.6988856,48085,
-111.863822599811,40.5246710999368,1198,UT00207,2019UT00207,Draper,UT,"Draper, UT",2019,201912,,,,,-,0,,-,0,,-,,40.5246711,-111.8638226,49035,
-111.838972600226,40.5649780998968,1199,UT00211,2019UT00211,Sandy,UT,"Sandy, UT",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,40.5649781,-111.8389726,49035,
-112.001050099605,40.6916131999706,1200,UT00212,2019UT00212,West Valley City,UT,"West Valley City, UT",2019,201912,,,,,-,0,,-,0,,-,,40.6916132,-112.0010501,49035,
-122.204444000403,47.7716669997704,1201,WA00224,2019WA00224,Bothell,WA,"Bothell, WA",2019,201912,,,,,-,0,,-,0,,-,,47.771667,-122.204444,53033,
-121.886328599878,37.3382082000638,1202,CA0027,2019CA0027,San Jose,CA,"San Jose, CA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,37.3382082,-121.8863286,6085,
-92.2895948004173,34.7464809001409,1203,AR003,2019AR003,Little Rock,AR,"Little Rock, AR",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,34.7464809,-92.2895948,5119,
-118.396466499974,34.0211223997024,1204,CA0015,2019CA0015,Culver City,CA,"Culver City, CA",2019,201912,,,,,-,0,,-,2,2,"Lime, Bird ",E-scooters only,34.0211224,-118.3964665,6037,
-121.494399599942,38.5815719000281,1205,CA0024,2019CA0024,Sacramento,CA,"Sacramento, CA",2019,201912,,,,,-,1,1,Jump,1,1,Jump,Dockless and e-scooters,38.5815719,-121.4943996,6067,
-119.698190099924,34.4208305002125,1206,CA0030,2019CA0030,Santa Barbara,CA,"Santa Barbara, CA",2019,201912,,,,,-,0,,-,0,,-,,34.4208305,-119.6981901,6083,
-119.976943999882,38.9400000003388,1207,CA0034,2019CA0034,South Lake Tahoe,CA,"South Lake Tahoe, CA",2019,201912,,,,,-,0,,-,0,,-,,38.94,-119.976944,6017,
-80.2911109995849,25.819721999762,1208,FL0058,2019FL0058,Miami Springs,FL,"Miami Springs, FL",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,25.819722,-80.291111,12086,
-81.379236499772,28.5383354998934,1209,FL0061,2019FL0061,Orlando,FL,"Orlando, FL",2019,201912,,,,,,1,1,HOPR,1,1,Lime,Dockless and e-scooters,28.5383355,-81.3792365,12095,
-81.7791669996579,32.4452779996504,1210,GA0071,2019GA0071,Statesboro,GA,"Statesboro, GA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,32.445278,-81.779167,13031,
-85.9766671002264,41.681993499695,1211,IN0084,2019IN0084,Elkhart,IN,"Elkhart, IN",2019,201912,,,,,-,0,,-,0,,-,,41.6819935,-85.9766671,18039,
-71.0328284000541,42.3917637999079,1212,MA00100,2019MA00100,Chelsea,MA,"Chelsea, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.3917638,-71.0328284,25025,
-71.0536625000259,42.4084299998755,1213,MA00101,2019MA00101,Everett,MA,"Everett, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.40843,-71.0536625,25017,
-78.6381787000498,35.7795896996725,1214,NC00142,2019NC00142,Raleigh,NC,"Raleigh, NC",2019,201912,140,30,0.45,1,Citrix Bikeshare,0,,-,1,1,Gotcha,Docked and e-scooters,35.7795897,-78.6381787,37183,
-74.2015290003385,40.432114000129,1215,NJ00150,2019NJ00150,Keyport,NJ,"Keyport, NJ",2019,201912,,,,,-,0,,-,0,,-,,40.432114,-74.201529,34025,
-74.4073735998485,40.6337136000941,1216,NJ00152,2019NJ00152,Plainfield,NJ,"Plainfield, NJ",2019,201912,,,,,-,0,,-,0,,-,,40.6337136,-74.4073736,34039,
-73.7629096996926,41.0339862002884,1217,NY00162,2019NY00162,White Plains,NY,"White Plains, NY",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,41.0339862,-73.7629097,36119,
-83.1140770997765,40.0992294000244,1218,OH00168,2019OH00168,Dublin,OH,"Dublin, OH",2019,201912,,,,,-,0,,-,0,,-,,40.0992294,-83.1140771,39049,
-84.7466670002954,39.5075000000585,1219,OH00169,2019OH00169,Oxford,OH,"Oxford, OH",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,39.5075,-84.746667,39017,
-111.973830399997,41.2230000000955,1220,UT00209,2019UT00209,Ogden,UT,"Ogden, UT",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,41.223,-111.9738304,49057,
-76.6121892996956,39.2903847999121,1221,MD00117,2019MD00117,Baltimore,MD,"Baltimore, MD",2019,201912,,,,,-,1,1,Jump,3,3,"Jump, Lime, Spin (through July 31, 2020)",Dockless and e-scooters,39.2903848,-76.6121893,24510,
-77.1016399997638,38.8824090002694,1222,VA00214,2019VA00214,Arlington,VA,"Arlington, VA",2019,201912,,,,,-,0,,-,5,4,"Lime, Jump, Bird, Razor, Skip",E-scooters only,38.882409,-77.10164,51013,
-77.0469213996643,38.8048355003314,1223,VA00213,2019VA00213,Alexandria,VA,"Alexandria, VA",2019,201912,,,,,-,0,,-,5,4,"Lime, Bird, Razor, Spin, Helbiz",E-scooters only,38.8048355,-77.0469214,51510,
-71.1216669999212,42.3316669996967,1224,MA0099,2019MA0099,Brookline,MA,"Brookline, MA",2019,201912,,,,,-,0,,-,3,3,"Bird, Lime, Spin",E-scooters only,42.331667,-71.121667,25021,
-78.4766780996439,38.0293059002998,1225,VA00216,2019VA00216,Charlottesville,VA,"Charlottesville, VA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,38.0293059,-78.4766781,51540,
-71.1569440001304,42.4152779999336,1226,MA0095,2019MA0095,Arlington,MA,"Arlington, MA",2019,201912,,,,,-,0,,-,1,1,Bird,E-scooters only,42.415278,-71.156944,25017,
-71.2766670001642,42.4905559998044,1227,MA0096,2019MA0096,Bedford,MA,"Bedford, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.490556,-71.276667,25017,
-71.1791669997361,42.3958330001059,1228,MA0097,2019MA0097,Belmont,MA,"Belmont, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.395833,-71.179167,25017,
-71.0661630000739,42.4250964001162,1229,MA00102,2019MA00102,Malden,MA,"Malden, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.4250964,-71.066163,25017,
-71.2092213996993,42.3370412999835,1230,MA00108,2019MA00108,Newton,MA,"Newton, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.3370413,-71.2092214,25017,
-71.002270499764,42.2528771996921,1231,MA00109,2019MA00109,Quincy,MA,"Quincy, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.2528772,-71.0022705,25021,
-71.1833329997482,42.3708330000234,1232,MA00113,2019MA00113,Watertown,MA,"Watertown, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.370833,-71.183333,25017,
-70.9833330002751,42.3749999997561,1233,MA00114,2019MA00114,Winthrop,MA,"Winthrop, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.375,-70.983333,25025,
-77.152757800065,39.0839973000916,1234,MD00120,2019MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2019,201912,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,39.0839973,-77.1527578,24031,
-84.5555347003865,42.7325349997888,1235,MI00129,2019MI00129,Lansing,MI,"Lansing, MI",2019,201912,,,,,-,0,,-,1,1,Bird,E-scooters only,42.732535,-84.5555347,26065,
-93.3499488997655,44.8896866002031,1236,MN00130,2019MN00130,Edina,MN,"Edina, MN",2019,201912,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,44.8896866,-93.3499489,27053,
-93.0899578003295,44.9537029002964,1237,MN00133,2019MN00133,St. Paul,MN,"St. Paul, MN",2019,201912,,,,,-,0,,-,1,1,Bird,E-scooters only,44.9537029,-93.0899578,27123,
-90.305277999955,38.7441670001944,1238,MO00135,2019MO00135,Ferguson,MO,"Ferguson, MO",2019,201912,,,,,-,0,,-,0,,-,,38.744167,-90.305278,29189,
-90.1994041999941,38.6270024997263,1239,MO00138,2019MO00138,St. Louis,MO,"St. Louis, MO",2019,201912,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,38.6270025,-90.1994042,29510,
-97.0583680998373,36.1156070997231,1240,OK00174,2019OK00174,Stillwater,OK,"Stillwater, OK",2019,201912,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,36.1156071,-97.0583681,40119,
-71.4128343001759,41.823989100055,1241,RI00183,2019RI00183,Providence,RI,"Providence, RI",2019,201912,,,,,-,1,1,Jump,2,2,"Bird, Lime",Dockless and e-scooters,41.8239891,-71.4128343,44007,
-101.855166499604,33.5778631001669,1242,TX00202,2019TX00202,Lubbock,TX,"Lubbock, TX",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,33.5778631,-101.8551665,48303,
-117.426046600187,47.6587802001071,1243,WA00226,2019WA00226,Spokane,WA,"Spokane, WA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,47.6587802,-117.4260466,53063,
-122.44429059968,47.2528767998352,1244,WA00227,2019WA00227,Tacoma,WA,"Tacoma, WA",2019,201912,,,,,-,0,,-,1,1,Bird,E-scooters only,47.2528768,-122.4442906,53053,
-111.651301999587,35.1982835999613,1245,AZ004,2019AZ004,Flagstaff,AZ,"Flagstaff, AZ",2019,201912,,,,,-,0,,-,0,,-,,35.1982836,-111.651302,4005,
-122.241635500027,37.7652064998239,1246,CA0010,2019CA0010,Alameda,CA,"Alameda, CA",2019,201912,,,,,-,0,,-,0,,-,,37.7652065,-122.2416355,6001,
-122.297777999921,37.8869439997349,1247,CA0011,2019CA0011,Albany,CA,"Albany, CA",2019,201912,,,,,-,0,,-,0,,-,,37.886944,-122.297778,6001,
-118.395099999832,37.3634999998283,1248,CA0013,2019CA0013,Bishop,CA,"Bishop, CA",2019,201912,,,,,-,0,,-,0,,-,,37.3635,-118.3951,6027,
-122.363610999585,37.5833329998519,1249,CA0014,2019CA0014,Burlingame,CA,"Burlingame, CA",2019,201912,,,,,-,0,,-,0,,-,,37.583333,-122.363611,6081,
-122.311666999852,37.9158330000693,1250,CA0016,2019CA0016,El Cerrito,CA,"El Cerrito, CA",2019,201912,,,,,-,0,,-,0,,-,,37.915833,-122.311667,6013,
-118.001948199656,34.1442615999208,1251,CA0020,2019CA0020,Monrovia,CA,"Monrovia, CA",2019,201912,,,,,-,0,,-,0,,-,,34.1442616,-118.0019482,6037,
-122.083851099696,37.386051699767,1252,CA0021,2019CA0021,Mountain View,CA,"Mountain View, CA",2019,201912,,,,,-,0,,-,0,,-,,37.3860517,-122.0838511,6085,
-122.325525399572,37.5629916998626,1253,CA0028,2019CA0028,San Mateo,CA,"San Mateo, CA",2019,201912,,,,,-,0,,-,0,,-,,37.5629917,-122.3255254,6081,
-122.065181900033,37.9100782998634,1254,CA0036,2019CA0036,Walnut Creek,CA,"Walnut Creek, CA",2019,201912,,,,,-,0,,-,0,,-,,37.9100783,-122.0651819,6013,
-104.831919499807,39.7294319000147,1255,CO0039,2019CO0039,Aurora,CO,"Aurora, CO",2019,201912,,,,,-,0,,-,0,,-,,39.7294319,-104.8319195,8005,
-105.086650400011,39.9205411002849,1256,CO0041,2019CO0041,Broomfield,CO,"Broomfield, CO",2019,201912,,,,,-,0,,-,0,,-,,39.9205411,-105.0866504,8014,
-105.084423000315,40.5852601998751,1257,CO0043,2019CO0043,Fort Collins,CO,"Fort Collins, CO",2019,201912,,,,,-,0,,-,1,1,Bird,E-scooters only,40.5852602,-105.084423,8069,
-104.8925,39.5488889998517,1258,CO0044,2019CO0044,Lone Tree,CO,"Lone Tree, CO",2019,201912,,,,,-,0,,-,0,,-,,39.548889,-104.8925,8035,
-80.2683837998648,25.7214899998446,1259,FL0048,2019FL0048,Coral Gables,FL,"Coral Gables, FL",2019,201912,,,,,-,0,,-,2,2,"Bird, Spin",E-scooters only,25.72149,-80.2683838,12086,
-82.3248261997418,29.6516344000954,1260,FL0051,2019FL0051,Gainesville,FL,"Gainesville, FL",2019,201912,,,,,-,0,,-,0,,-,,29.6516344,-82.3248262,12001,
-81.9498042004269,28.0394653996534,1261,FL0054,2019FL0054,Lakeland,FL,"Lakeland, FL",2019,201912,,,,,-,0,,-,0,,-,,28.0394654,-81.9498042,12105,
-80.2951689996421,25.7102779997397,1262,FL0062,2019FL0062,South Miami,FL,"South Miami, FL",2019,201912,,,,,-,0,,-,0,,-,,25.710278,-80.295169,12086,
-81.0998342003332,32.0835407002101,1263,GA0069,2019GA0069,Savannah,GA,"Savannah, GA",2019,201912,,,,,-,0,,-,0,,-,,32.0835407,-81.0998342,13051,
-111.402500000021,42.1908330000937,1264,ID0074,2019ID0074,Bloomington,ID,"Bloomington, ID",2019,201912,,,,,-,0,,-,0,,-,,42.190833,-111.4025,16007,
-114.306389000019,43.5149999997263,1265,ID0076,2019ID0076,Hailey,ID,"Hailey, ID",2019,201912,,,,,,0,,-,0,,-,,43.515,-114.306389,16013,
-89.0939951999788,42.2711311000246,1266,IL0081,2019IL0081,Rockford,IL,"Rockford, IL",2019,201912,,,,,-,0,,-,0,,-,,42.2711311,-89.0939952,17201,
-86.9544440000699,38.2969439997645,1267,IN0086,2019IN0086,Huntingburg,IN,"Huntingburg, IN",2019,201912,,,,,-,0,,-,0,,-,,38.296944,-86.954444,18037,
-83.9207391996487,35.9606384002126,1268,TN0092,2019TN0092,Knoxville,TN,"Knoxville, TN",2019,201912,,,,,-,1,1,Pace,2,2,"Veoride, Spin",Dockless and e-scooters,35.9606384,-83.9207392,47093,
-71.1061638999007,42.4184296002833,1269,MA00104,2019MA00104,Medford,MA,"Medford, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.4184296,-71.1061639,25017,
-71.066666999864,42.4583329999726,1270,MA00105,2019MA00105,Melrose,MA,"Melrose, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.458333,-71.066667,25017,
-71.066666999864,42.2499999999551,1271,MA00106,2019MA00106,Milton,MA,"Milton, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.25,-71.066667,25021,
-71.2333330002902,42.2833330001961,1272,MA00107,2019MA00107,Needham,MA,"Needham, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.283333,-71.233333,25021,
-71.0119948004438,42.4084302001851,1273,MA00110,2019MA00110,Revere,MA,"Revere, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.4084302,-71.0119948,25025,
-71.2356113003273,42.3764851999767,1274,MA00112,2019MA00112,Waltham,MA,"Waltham, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.3764852,-71.2356113,25017,
-71.8022934002046,42.2625932000448,1275,MA00115,2019MA00115,Worcester,MA,"Worcester, MA",2019,201912,,,,,-,0,,-,1,1,Lime,E-scooters only,42.2625932,-71.8022934,25027,
-76.4921829000544,38.9784453001577,1276,MD00116,2019MD00116,Annapolis,MD,"Annapolis, MD",2019,201912,,,,,-,1,1,Pace,0,,-,Dockless only,38.9784453,-76.4921829,24003,
-75.5933329997632,38.3658329997153,1277,MD00121,2019MD00121,Salisbury,MD,"Salisbury, MD",2019,201912,,,,,-,0,,-,1,1,Gotcha,E-scooters only,38.365833,-75.593333,24045,
-77.0022220000844,38.9800000003472,1278,MD00123,2019MD00123,Takoma Park,MD,"Takoma Park, MD",2019,201912,,,,,-,0,,-,2,2,"Lime, Lyft",E-scooters only,38.98,-77.002222,24031,
-92.8500000004002,44.7333329997667,1279,MN00131,2019MN00131,Hastings,MN,"Hastings, MN",2019,201912,,,,,-,0,,-,0,,-,,44.733333,-92.85,27037,
-92.1735164002385,38.5767016997895,1280,MO00136,2019MO00136,Jefferson City,MO,"Jefferson City, MO",2019,201912,,,,,-,0,,-,0,,-,,38.5767017,-92.1735164,29051,
-106.605553399792,35.0853336001259,1281,NM00153,2019NM00153,Albuquerque,NM,"Albuquerque, NM",2019,201912,,,,,-,1,1,Pace,1,1,Spin (1 year pilot),Dockless and e-scooters,35.0853336,-106.6055534,35001,
-119.813802700272,39.529632900116,1282,NV00155,2019NV00155,Reno,NV,"Reno, NV",2019,201912,,,,,-,0,,-,0,,-,,39.5296329,-119.8138027,32031,
-97.4394776997616,35.2225668000548,1283,OK00172,2019OK00172,Norman,OK,"Norman, OK",2019,201912,,,,,-,0,,-,0,,-,,35.2225668,-97.4394777,40027,
-97.1080655998939,32.7356870002409,1284,TX00193,2019TX00193,Arlington,TX,"Arlington, TX",2019,201912,,,,,-,0,,-,0,,-,,32.735687,-97.1080656,48439,
-95.5038890003834,30.1774999997212,1285,TX00206,2019TX00206,The Woodlands,TX,"The Woodlands, TX",2019,201912,,,,,-,0,,-,0,,-,,30.1775,-95.503889,48339,
-78.8689155002001,38.4495687997169,1286,VA00218,2019VA00218,Harrisonburg,VA,"Harrisonburg, VA",2019,201912,,,,,-,0,,-,4,4,"Lime, Bird, Bolt, Veoride",E-scooters only,38.4495688,-78.8689155,51660,
-75.9779850000092,36.8529262996802,1287,VA00222,2019VA00222,Virginia Beach,VA,"Virginia Beach, VA",2019,201912,,,,,-,0,,-,2,2,"Bird, Lime",E-scooters only,36.8529263,-75.977985,51810,
-104.816082000126,38.8357790002698,1288,CO00232,2019CO00232,Colorado Springs,CO,"Colorado Springs, CO",2019,201912,,,,,-,1,1,PikeRide,0,,-,Dockless only,38.835779,-104.816082,8041,
-85.1378649997622,41.0913260001051,1289,IN00233,2019IN00233,Fort Wayne,IN,"Fort Wayne, IN",2019,201912,,,,,-,1,1,Veoride,1,1,Veoride,Dockless and e-scooters,41.091326,-85.137865,18003,
-91.675047000095,41.9696479999241,1290,IA00234,2019IA00234,Cedar Rapids,IA,"Cedar, Rapids, IA",2019,201912,,,,,-,1,1,Veoride,1,1,Veoride,Dockless and e-scooters,41.969648,-91.675047,19113,
-94.1670600000032,36.0901540000418,1291,AR00235,2019AR00235,Fayetteville,AR,"Fayetteville, AR",2019,201912,,,,,-,1,1,Veoride,0,,-,Dockless only,36.090154,-94.16706,5143,
-121.987798000425,37.5570250000453,1292,CA00236,2019CA00236,Fremont,CA,"Fremont, CA",2019,201912,,,,,-,1,1,Eastbay (HOPR),1,1,HOPR,Dockless and e-scooters,37.557025,-121.987798,6001,
-71.3143300003281,42.6383579997123,1293,MA00237,2019MA00237,Lowell,MA,"Lowell, MA",2019,201912,,,,,-,1,1,Veoride,0,,-,Dockless only,42.638358,-71.31433,25017,
-71.510788999953,42.7618650001495,1294,NH00238,2019NH00238,Nashua,NH,"Nashua, NH",2019,201912,,,,,-,1,1,Veoride,1,1,Veoride,Dockless and e-scooters,42.761865,-71.510789,33011,
-85.8380380004162,33.6075629999429,1295,AL00239,2019AL00239,Oxford,AL,"Oxford, AL",2019,201912,,,,,-,1,1,"Veoride (multi-city: Anniston; Jacksonville; Oxford AL)",0,,-,Dockless only,33.607563,-85.838038,1015,
-117.409152999735,33.9550489998189,1296,CA00241,2019CA00241,Riverside,CA,"Riverside, CA",2019,201912,,,,,-,1,1,Bikeriverside,0,,-,Dockless only,33.955049,-117.409153,6065,
-97.9448659996819,29.8765339996244,1297,TX00242,2019TX00242,San Marcos,TX,"San Marcos, TX",2019,201912,,,,,-,1,1,Veoride,0,,-,Dockless only,29.876534,-97.944866,48209,
-97.1328039999744,33.2064930002948,1298,TX00243,2019TX00243,Denton,TX,"Denton, TX",2019,201912,,,,,-,1,1,Veoride,0,,-,Dockless only,33.206493,-97.132804,48121,
-95.2433770002535,38.9683960002418,1299,KS00244,2019KS00244,Lawrence,KS,"Lawrence, KS",2019,201912,,,,,-,1,1,Veoride (limited to designated parking zones),0,,-,Dockless only,38.968396,-95.243377,20045,
-88.2510200001168,40.1135599996934,1300,IL00245,2019IL00245,Champaign-Urbana,IL,"Champaign-Urbana, IL",2019,201912,,,,,-,1,1,Veoride,0,,-,Dockless only,40.11356,-88.25102,17019,
-85.8333479996241,33.6551339997385,1301,AL00246,2019AL00246,Anniston,AL,"Anniston, AL",2019,201912,,,,,-,1,1,"Veoride (multi-city: Anniston; Jacksonville; Oxford AL)",0,,-,Dockless only,33.655134,-85.833348,1015,
-85.7630819999841,33.8117890000496,1302,AL00247,2019AL00247,Jacksonville,AL,"Jacksonville, AL",2019,201912,,,,,-,1,1,"Veoride (multi-city: Anniston; Jacksonville; Oxford AL)",0,,-,Dockless only,33.811789,-85.763082,1015,
-116.392660000228,43.6084900000908,1303,ID00253,2020ID00253,Meridian,ID,"Meridian, ID",2020,202006,,,,,-,0,,-,0,,-,,43.60849,-116.39266,16001,
-110.939162000247,45.6526640002597,1304,MT00254,2020MT00254,Bozeman,MT,"Bozeman, MT",2020,202006,,,,,-,0,,-,1,1,Blink Rides,E-scooters only,45.652664,-110.939162,30031,
-77.3024979999277,38.8514959998973,1305,VA00255,2020VA00255,Fairfax,VA,"Fairfax, VA",2020,202006,,,,,-,0,,-,1,1,Bird,E-scooters only,38.851496,-77.302498,51600,
-97.6114237000856,38.8402805001554,1306,KS0089,2020KS0089,Salina,KS,"Salina, KS",2020,202006,,,,,,0,,-,0,,-,,38.8402805,-97.6114237,20169,
-97.6114237000856,38.8402805001554,1307,KS0089,2019KS0089,Salina,KS,"Salina, KS",2019,201912,135,16,0.24,1,KANcycle,0,,-,0,,-,Docked only,38.8402805,-97.6114237,20169,
-79.3950227998532,36.5859717998809,1308,VA00217,2020VA00217,Danville,VA,"Danville, VA",2020,202006,,,,,,0,,-,0,,-,,36.5859718,-79.3950228,51590,
-71.5522874003417,42.3459270998016,1309,MA00103,2020MA00103,Marlborough,MA,"Marlborough, MA",2020,202006,,,,,,0,,-,0,,-,,42.3459271,-71.5522874,25017,
