sysid,sysname,year,assigned_month,yr_mo_d,sum_min,num_trip,sysname_alt
1,"Blue Bikes (Boston, MA)",2019,7,07/30/2019 12:00:00 AM,183206,11952,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,7,07/31/2019 12:00:00 AM,147797,10100,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,7,08/01/2019 12:00:00 AM,205521,12979,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,7,08/02/2019 12:00:00 AM,211393,12243,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,7,08/03/2019 12:00:00 AM,203567,9413,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/04/2019 12:00:00 AM,228162,9765,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/05/2019 12:00:00 AM,202691,12265,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/06/2019 12:00:00 AM,195393,12554,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/07/2019 12:00:00 AM,172180,11114,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/08/2019 12:00:00 AM,181522,11727,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/09/2019 12:00:00 AM,197351,11882,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/10/2019 12:00:00 AM,271333,11253,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/11/2019 12:00:00 AM,224347,9955,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/12/2019 12:00:00 AM,195669,11783,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/13/2019 12:00:00 AM,168142,11146,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/14/2019 12:00:00 AM,193620,12062,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/15/2019 12:00:00 AM,196079,12125,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/16/2019 12:00:00 AM,198191,11547,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/17/2019 12:00:00 AM,197243,9194,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/18/2019 12:00:00 AM,171726,8366,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/19/2019 12:00:00 AM,143346,9411,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/20/2019 12:00:00 AM,185338,11473,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/21/2019 12:00:00 AM,141718,9530,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/22/2019 12:00:00 AM,175174,11242,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/23/2019 12:00:00 AM,175063,10748,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/24/2019 12:00:00 AM,222167,9868,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/25/2019 12:00:00 AM,164532,8268,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/26/2019 12:00:00 AM,174696,10877,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/27/2019 12:00:00 AM,180205,11799,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/28/2019 12:00:00 AM,102768,7574,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/29/2019 12:00:00 AM,185349,11984,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/30/2019 12:00:00 AM,196840,11620,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,08/31/2019 12:00:00 AM,201693,9261,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/01/2019 12:00:00 AM,226201,9651,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/02/2019 12:00:00 AM,137990,6873,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/03/2019 12:00:00 AM,203527,13310,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/04/2019 12:00:00 AM,168849,11793,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/05/2019 12:00:00 AM,198069,13605,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/06/2019 12:00:00 AM,193237,12830,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/07/2019 12:00:00 AM,178620,9599,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/08/2019 12:00:00 AM,210986,10655,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/09/2019 12:00:00 AM,193310,13129,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/10/2019 12:00:00 AM,184187,13069,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/11/2019 12:00:00 AM,193667,13617,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/12/2019 12:00:00 AM,136721,10576,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/13/2019 12:00:00 AM,197231,13037,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/14/2019 12:00:00 AM,153901,8705,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/15/2019 12:00:00 AM,213257,10822,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/16/2019 12:00:00 AM,184352,12837,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/17/2019 12:00:00 AM,189966,13366,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/18/2019 12:00:00 AM,182985,13251,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/19/2019 12:00:00 AM,191717,13498,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/20/2019 12:00:00 AM,223329,14152,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/21/2019 12:00:00 AM,251586,12262,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/22/2019 12:00:00 AM,221944,11252,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/23/2019 12:00:00 AM,187377,13196,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/24/2019 12:00:00 AM,186364,13378,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/25/2019 12:00:00 AM,182276,13482,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/26/2019 12:00:00 AM,145992,10899,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/27/2019 12:00:00 AM,208207,13904,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/28/2019 12:00:00 AM,245966,11838,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/29/2019 12:00:00 AM,206336,10617,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,09/30/2019 12:00:00 AM,161379,11975,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/01/2019 12:00:00 AM,161242,12141,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/02/2019 12:00:00 AM,113423,9064,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/03/2019 12:00:00 AM,144038,11474,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/04/2019 12:00:00 AM,156905,11707,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/05/2019 12:00:00 AM,167524,9254,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/06/2019 12:00:00 AM,143529,8566,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/07/2019 12:00:00 AM,154709,11435,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/08/2019 12:00:00 AM,144435,11344,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/09/2019 12:00:00 AM,108420,9139,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/10/2019 12:00:00 AM,114515,9433,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/11/2019 12:00:00 AM,68674,5729,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/12/2019 12:00:00 AM,108732,6682,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/13/2019 12:00:00 AM,210613,9837,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/14/2019 12:00:00 AM,165956,9964,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/15/2019 12:00:00 AM,163031,11716,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/16/2019 12:00:00 AM,143953,10920,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/17/2019 12:00:00 AM,113198,9214,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/18/2019 12:00:00 AM,154010,10919,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/19/2019 12:00:00 AM,201751,9973,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/20/2019 12:00:00 AM,171877,8895,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/21/2019 12:00:00 AM,165177,11631,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/22/2019 12:00:00 AM,137684,10595,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/23/2019 12:00:00 AM,134937,10163,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/24/2019 12:00:00 AM,165068,12125,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/25/2019 12:00:00 AM,165879,11823,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/26/2019 12:00:00 AM,182204,9655,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/27/2019 12:00:00 AM,28200,2155,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/28/2019 12:00:00 AM,112990,9043,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/29/2019 12:00:00 AM,132768,10500,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/30/2019 12:00:00 AM,130378,10289,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/31/2019 12:00:00 AM,111274,8714,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,11/01/2019 12:00:00 AM,140996,10447,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,11/02/2019 12:00:00 AM,151356,8553,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/03/2019 12:00:00 AM,123356,7188,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/04/2019 12:00:00 AM,126612,9876,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/05/2019 12:00:00 AM,100731,8239,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/06/2019 12:00:00 AM,129364,10348,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/07/2019 12:00:00 AM,95237,7645,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/08/2019 12:00:00 AM,81193,6736,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/09/2019 12:00:00 AM,74042,4841,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/10/2019 12:00:00 AM,93052,5753,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/11/2019 12:00:00 AM,97046,7824,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/12/2019 12:00:00 AM,73587,6454,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/13/2019 12:00:00 AM,66108,5915,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/14/2019 12:00:00 AM,83551,7011,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/15/2019 12:00:00 AM,105094,8399,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/16/2019 12:00:00 AM,67999,4855,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/17/2019 12:00:00 AM,54486,3998,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/18/2019 12:00:00 AM,54904,4684,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/19/2019 12:00:00 AM,73753,6154,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/20/2019 12:00:00 AM,60735,5099,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/21/2019 12:00:00 AM,106283,8366,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/22/2019 12:00:00 AM,85718,6954,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/23/2019 12:00:00 AM,87984,5447,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/24/2019 12:00:00 AM,18003,1424,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/25/2019 12:00:00 AM,100786,7875,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/26/2019 12:00:00 AM,111627,8349,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/27/2019 12:00:00 AM,71092,5578,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/28/2019 12:00:00 AM,20932,1447,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/29/2019 12:00:00 AM,34515,2544,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/30/2019 12:00:00 AM,28358,2167,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/01/2019 12:00:00 AM,158,7,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/01/2020 12:00:00 AM,23510,1521,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/02/2020 12:00:00 AM,48645,3750,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/03/2020 12:00:00 AM,54444,4318,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/04/2020 12:00:00 AM,18002,1446,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/05/2020 12:00:00 AM,24751,1914,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/06/2020 12:00:00 AM,53757,4501,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/07/2020 12:00:00 AM,60822,5066,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/08/2020 12:00:00 AM,55030,4644,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/09/2020 12:00:00 AM,47755,4076,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/10/2020 12:00:00 AM,63251,5057,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/11/2020 12:00:00 AM,103239,5279,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/12/2020 12:00:00 AM,104472,4922,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/13/2020 12:00:00 AM,54622,4628,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/14/2020 12:00:00 AM,64888,5475,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/15/2020 12:00:00 AM,75893,5975,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/16/2020 12:00:00 AM,49201,4261,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/17/2020 12:00:00 AM,33021,3052,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/18/2020 12:00:00 AM,16845,1475,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/19/2020 12:00:00 AM,21616,1651,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/20/2020 12:00:00 AM,23917,2110,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/21/2020 12:00:00 AM,46539,3957,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/22/2020 12:00:00 AM,56532,4708,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/23/2020 12:00:00 AM,63344,5278,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/24/2020 12:00:00 AM,68304,5316,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/25/2020 12:00:00 AM,34171,2440,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/26/2020 12:00:00 AM,58251,3674,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/27/2020 12:00:00 AM,69381,5785,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/28/2020 12:00:00 AM,66969,5617,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/29/2020 12:00:00 AM,65173,5572,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/30/2020 12:00:00 AM,59926,5181,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,01/31/2020 12:00:00 AM,70455,5536,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,02/01/2020 12:00:00 AM,48053,3454,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/02/2020 12:00:00 AM,49387,3650,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/03/2020 12:00:00 AM,74348,6143,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/04/2020 12:00:00 AM,76529,6405,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/05/2020 12:00:00 AM,75345,6222,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/06/2020 12:00:00 AM,37413,3321,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/07/2020 12:00:00 AM,40920,3523,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/08/2020 12:00:00 AM,35281,2818,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/09/2020 12:00:00 AM,33660,2709,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/10/2020 12:00:00 AM,48601,4279,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/11/2020 12:00:00 AM,51333,4439,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/12/2020 12:00:00 AM,76425,6434,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/13/2020 12:00:00 AM,50967,4391,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/14/2020 12:00:00 AM,50258,4382,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/15/2020 12:00:00 AM,28820,2290,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/16/2020 12:00:00 AM,39572,2886,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/17/2020 12:00:00 AM,58594,4109,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/18/2020 12:00:00 AM,41221,3588,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/19/2020 12:00:00 AM,67993,5705,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/20/2020 12:00:00 AM,56392,5056,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/21/2020 12:00:00 AM,49710,4462,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/22/2020 12:00:00 AM,60421,3946,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/23/2020 12:00:00 AM,94816,5034,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/24/2020 12:00:00 AM,98815,7126,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/25/2020 12:00:00 AM,83166,6689,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/26/2020 12:00:00 AM,79970,6486,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/27/2020 12:00:00 AM,53232,4647,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/28/2020 12:00:00 AM,64496,5408,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,02/29/2020 12:00:00 AM,43855,3236,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/01/2020 12:00:00 AM,36168,2799,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/02/2020 12:00:00 AM,76914,6075,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/03/2020 12:00:00 AM,101185,7616,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/04/2020 12:00:00 AM,78866,6561,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/05/2020 12:00:00 AM,92310,7139,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/06/2020 12:00:00 AM,71126,5700,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/07/2020 12:00:00 AM,35982,2468,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/08/2020 12:00:00 AM,68210,4101,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/09/2020 12:00:00 AM,145674,8616,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/10/2020 12:00:00 AM,112864,7825,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/11/2020 12:00:00 AM,91700,6767,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/12/2020 12:00:00 AM,73114,5396,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/13/2020 12:00:00 AM,46287,3275,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/14/2020 12:00:00 AM,81128,3921,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/15/2020 12:00:00 AM,63048,2966,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/16/2020 12:00:00 AM,33045,2229,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/17/2020 12:00:00 AM,25837,1700,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/18/2020 12:00:00 AM,54147,2607,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/19/2020 12:00:00 AM,11612,787,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/20/2020 12:00:00 AM,58753,2599,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/21/2020 12:00:00 AM,75049,2609,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/22/2020 12:00:00 AM,33244,1387,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,03/23/2020 12:00:00 AM,10193,659,"Boston Metro, MA (Blue Bikes)"
